;VILLES;STATUS;LOCALISATION;DECOUPZONE;ZONENAME;LONGITUDE;LATITUDE;REGION;AREA;CELL_ID;SITE_CODE
3487;TIMBE;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-4.94033333333333;8.17205555555556;VALLEE DU BANDAMA;CENTRE NORTH;be72af6bd3;a3ea26a4a8
3488;TIMBE;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-4.94033333333333;8.17205555555556;VALLEE DU BANDAMA;CENTRE NORTH;d9be82a065;a3ea26a4a8
3489;TIOBLY;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-8.50388888888889;6.53694444444444;MOYEN CAVALLY;NORTH WEST;bded9b9757;c1d3778095
3490;TIOBLY;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-8.50388888888889;6.53694444444444;MOYEN CAVALLY;NORTH WEST;6b664f257c;c1d3778095
3491;TIOBLY;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-8.50388888888889;6.53694444444444;MOYEN CAVALLY;NORTH WEST;05abda708c;c1d3778095
3492;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.05477777777778;5.33347222222222;LAGUNE;ABIDJAN NORTH;a50d863091;c15166ba4d
3493;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.05477777777778;5.33347222222222;LAGUNE;ABIDJAN NORTH;bc12f6fc55;c15166ba4d
3494;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.05477777777778;5.33347222222222;LAGUNE;ABIDJAN NORTH;c744d37454;c15166ba4d
3495;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.05333333333333;5.32807777777778;LAGUNE;ABIDJAN NORTH;6859f4472c;d2d326bd73
3496;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.05333333333333;5.32807777777778;LAGUNE;ABIDJAN NORTH;d3633ec959;d2d326bd73
3497;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.05333333333333;5.32807777777778;LAGUNE;ABIDJAN NORTH;6066da5743;d2d326bd73
3498;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.05477777777778;5.33347222222222;LAGUNE;ABIDJAN NORTH;086db1b3c3;c15166ba4d
3499;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.05477777777778;5.33347222222222;LAGUNE;ABIDJAN NORTH;bab25957e2;c15166ba4d
3500;YOPOUGON;;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.05477777777778;5.33347222222222;LAGUNE;ABIDJAN NORTH;a1e9d0823c;c15166ba4d
3501;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.05477777777778;5.33347222222222;LAGUNE;ABIDJAN NORTH;20c1cb49d3;c15166ba4d
3502;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.05477777777778;5.33347222222222;LAGUNE;ABIDJAN NORTH;086db1b3c3;c15166ba4d
3503;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.05477777777778;5.33347222222222;LAGUNE;ABIDJAN NORTH;bab25957e2;c15166ba4d
3504;MAN;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.63455555555556;7.44813888888889;18 MONTAGNES;NORTH WEST;c73727da4f;307fe15381
3505;MAN;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.63455555555556;7.44813888888889;18 MONTAGNES;NORTH WEST;c9318e9fb6;307fe15381
3506;MAN;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.63455555555556;7.44813888888889;18 MONTAGNES;NORTH WEST;aa381d24ee;307fe15381
3507;TOROGUHE;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.46322222222222;6.94361111111111;HAUT SASSANDRA;NORTH WEST;e087351f63;2065a76cf0
3508;TOROGUHE;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.46322222222222;6.94361111111111;HAUT SASSANDRA;NORTH WEST;c9dfcf6a32;2065a76cf0
3509;TOROGUHE;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.46322222222222;6.94361111111111;HAUT SASSANDRA;NORTH WEST;0e26332e04;2065a76cf0
3510;TORO-KINKENE;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-4.42011111111111;8.86480555555556;SAVANE;CENTRE NORTH;84a29e2969;41385378e2
3511;TORO-KINKENE;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-4.42011111111111;8.86480555555556;SAVANE;CENTRE NORTH;c6ea667f97;41385378e2
3512;TORO-KINKENE;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-4.42011111111111;8.86480555555556;SAVANE;CENTRE NORTH;5f2805fcbf;41385378e2
3513;TORTYA;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.68338888888889;8.77030555555556;VALLEE DU BANDAMA;CENTRE NORTH;548715bc9e;e023b355a1
3514;TORTYA;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.68338888888889;8.77030555555556;VALLEE DU BANDAMA;CENTRE NORTH;cd7b5143d7;e023b355a1
3515;TORTYA;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.68338888888889;8.77030555555556;VALLEE DU BANDAMA;CENTRE NORTH;6f0b438462;e023b355a1
3516;TOUBA;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.68691666666667;8.28686111111111;BAFING;NORTH WEST;10f1edbd33;0adca68fe7
3517;TOUBA;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.68691666666667;8.28686111111111;BAFING;NORTH WEST;f51d527596;0adca68fe7
3518;TOUBA;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-7.68691666666667;8.28686111111111;BAFING;NORTH WEST;d86a4267e4;0adca68fe7
3519;TOUKOUZOU;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.81216666666667;5.15380555555556;LAGUNE;ABIDJAN NORTH;49bfec9ab9;1e7070f1b4
3520;TOUKOUZOU;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.81216666666667;5.15380555555556;LAGUNE;ABIDJAN NORTH;c242613ce6;1e7070f1b4
3521;TOUKOUZOU;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.81216666666667;5.15380555555556;LAGUNE;ABIDJAN NORTH;9dd03519f7;1e7070f1b4
3522;TOULEUPLEU;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-8.40861111111111;6.59230555555555;MOYEN CAVALLY;NORTH WEST;d0390e525e;04234ecc41
3523;TOULEUPLEU;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-8.40861111111111;6.59230555555555;MOYEN CAVALLY;NORTH WEST;0ad30a01be;04234ecc41
3524;TOULEUPLEU;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-8.40861111111111;6.59230555555555;MOYEN CAVALLY;NORTH WEST;a5bc681a41;04234ecc41
3525;TOUMODI;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.03344444444444;6.54766666666667;LACS;CENTRE NORTH;80ba53dd6a;379f46f4be
3526;TOUMODI;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.03344444444444;6.54766666666667;LACS;CENTRE NORTH;d5b3d9a8a0;379f46f4be
3527;TOUMODI;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.03344444444444;6.54766666666667;LACS;CENTRE NORTH;c139839893;379f46f4be
3528;TOUMODI;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.01813888888889;6.56441666666667;LACS;CENTRE NORTH;2135084e84;c6400e443f
3529;TOUMODI;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.01813888888889;6.56441666666667;LACS;CENTRE NORTH;3eea7208d8;c6400e443f
3530;TOUMODI;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.01813888888889;6.56441666666667;LACS;CENTRE NORTH;783c43c394;c6400e443f
3531;TOUMODI;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.01813888888889;6.56441666666667;LACS;CENTRE NORTH;7f375dd933;c6400e443f
3532;DJEKANOU;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.12913888888889;6.48173611111111;LACS;CENTRE NORTH;03a89507a6;4edff0089f
3533;DJEKANOU;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.12913888888889;6.48173611111111;LACS;CENTRE NORTH;d5fac4a436;4edff0089f
3534;DJEKANOU;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.12913888888889;6.48173611111111;LACS;CENTRE NORTH;00ba7344c2;4edff0089f
3535;TOUMODI;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.03741944444444;6.55887777777778;LACS;CENTRE NORTH;9518555bbd;dab9a2e6e1
3536;TOUMODI;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.03741944444444;6.55887777777778;LACS;CENTRE NORTH;d268f9c344;dab9a2e6e1
3537;TOUMODI;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.03741944444444;6.55887777777778;LACS;CENTRE NORTH;0671eae002;dab9a2e6e1
3538;TOUMODI;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.01222222222222;6.55536111111111;LACS;CENTRE NORTH;24d714b2b0;c9cb7e8be0
3539;TOUMODI;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.01222222222222;6.55536111111111;LACS;CENTRE NORTH;272d179cbf;c9cb7e8be0
3540;TOUMODI;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.01222222222222;6.55536111111111;LACS;CENTRE NORTH;6f74a6811f;c9cb7e8be0
3541;TOUMODI;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-5.01222222222222;6.55536111111111;LACS;CENTRE NORTH;a0076dd78c;c9cb7e8be0
3542;TOUMODISAKASSOU;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.56541666666667;7.399;VALLEE DU BANDAMA;CENTRE NORTH;3fe74be227;bdd8718fff
3543;TOUMODISAKASSOU;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.56541666666667;7.399;VALLEE DU BANDAMA;CENTRE NORTH;b2a6b7b1dd;bdd8718fff
3544;TOUMODISAKASSOU;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-5.56541666666667;7.399;VALLEE DU BANDAMA;CENTRE NORTH;11f80ef97b;bdd8718fff
3545;TOUPAH;In Service;INTERIEUR;Abidjan_SUD;ZONE B - Abidjan_SUD;-4.56130555555556;5.31202777777778;LAGUNE;ABIDJAN NORTH;0c4a15e681;3589f4d6d2
3546;TOUPAH;In Service;INTERIEUR;Abidjan_SUD;ZONE B - Abidjan_SUD;-4.56130555555556;5.31202777777778;LAGUNE;ABIDJAN NORTH;ff8123c66b;3589f4d6d2
3547;TOUPAH;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.56865833333333;5.31563888888889;LAGUNE;ABIDJAN NORTH;a911f676ff;8fd5c0eb86
3548;TOUPAH;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.56865833333333;5.31563888888889;LAGUNE;ABIDJAN NORTH;5d5650fc4c;8fd5c0eb86
3549;TOUPAH;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.56865833333333;5.31563888888889;LAGUNE;ABIDJAN NORTH;2a61515bd2;8fd5c0eb86
3550;TOUVRE;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-6.48808055555556;9.90846944444444;SAVANE;CENTRE NORTH;d025f1f996;5083443d36
3551;TOUVRE;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-6.48808055555556;9.90846944444444;SAVANE;CENTRE NORTH;8d08fbc6b6;5083443d36
3552;TOUVRE;In Service;INTERIEUR;Grand-NORD;ZONE A - Grand-NORD;-6.48808055555556;9.90846944444444;SAVANE;CENTRE NORTH;5948ab7163;5083443d36
3553;PLATEAU;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.01577777777778;5.31816666666667;LAGUNE;ABIDJAN SOUTH;a08f8d1dc4;6dbddb04b6
3554;PLATEAU;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.01577777777778;5.31816666666667;LAGUNE;ABIDJAN SOUTH;9f84a4e159;6dbddb04b6
3555;PLATEAU;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.01577777777778;5.31816666666667;LAGUNE;ABIDJAN SOUTH;200f03ade0;6dbddb04b6
3556;TRANSUA;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.01033333333333;7.55622222222222;ZANZAN;EAST;71ea71966f;0449817786
3557;TRANSUA;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.01033333333333;7.55622222222222;ZANZAN;EAST;7f77b9839c;0449817786
3558;TRANSUA;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.01033333333333;7.55622222222222;ZANZAN;EAST;2a8c0a9655;0449817786
3559;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00863888888889;5.30822222222222;LAGUNE;ABIDJAN SOUTH;58c631e6a7;ead9f3d03f
3560;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00863888888889;5.30822222222222;LAGUNE;ABIDJAN SOUTH;6f28152ed6;ead9f3d03f
3561;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00863888888889;5.30822222222222;LAGUNE;ABIDJAN SOUTH;64983d2b12;ead9f3d03f
3562;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00863888888889;5.30822222222222;LAGUNE;ABIDJAN SOUTH;290506fb7b;ead9f3d03f
3563;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00863888888889;5.30822222222222;LAGUNE;ABIDJAN SOUTH;11431b9888;ead9f3d03f
3564;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00863888888889;5.30822222222222;LAGUNE;ABIDJAN SOUTH;69aaaf39bf;ead9f3d03f
3565;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.0135;5.31008333333333;LAGUNE;ABIDJAN SOUTH;a788913aef;f51a821c6c
3566;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.0135;5.31008333333333;LAGUNE;ABIDJAN SOUTH;3135126e84;f51a821c6c
3567;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.0135;5.31008333333333;LAGUNE;ABIDJAN SOUTH;67e1c1c00b;f51a821c6c
3568;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.0135;5.31008333333333;LAGUNE;ABIDJAN SOUTH;058715ccff;f51a821c6c
3569;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00983333333333;5.31172222222222;LAGUNE;ABIDJAN SOUTH;3d636a64a9;b31b14d48a
3570;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00983333333333;5.31172222222222;LAGUNE;ABIDJAN SOUTH;a690f5638c;b31b14d48a
3571;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00983333333333;5.31172222222222;LAGUNE;ABIDJAN SOUTH;0ce1ea2583;b31b14d48a
3572;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00983333333333;5.31172222222222;LAGUNE;ABIDJAN SOUTH;93b71d82a3;b31b14d48a
3573;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00983333333333;5.31172222222222;LAGUNE;ABIDJAN SOUTH;af5ce5d955;b31b14d48a
3574;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00063888888889;5.30358333333333;LAGUNE;ABIDJAN SOUTH;31f2eacbfa;814d6c8277
3575;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00063888888889;5.30358333333333;LAGUNE;ABIDJAN SOUTH;7c9548d35d;814d6c8277
3576;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00063888888889;5.30358333333333;LAGUNE;ABIDJAN SOUTH;36b62d5bb6;814d6c8277
3577;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00063888888889;5.30358333333333;LAGUNE;ABIDJAN SOUTH;6509a1f41f;814d6c8277
3578;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00063888888889;5.30358333333333;LAGUNE;ABIDJAN SOUTH;7b0e7cef30;814d6c8277
3579;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00963888888889;5.30483333333333;LAGUNE;ABIDJAN SOUTH;58d0cb32ac;85e4a7d74c
3580;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00963888888889;5.30483333333333;LAGUNE;ABIDJAN SOUTH;d2af27bda8;85e4a7d74c
3581;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00963888888889;5.30483333333333;LAGUNE;ABIDJAN SOUTH;7904a9810a;85e4a7d74c
3582;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00963888888889;5.30483333333333;LAGUNE;ABIDJAN SOUTH;0151197a4c;85e4a7d74c
3583;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00963888888889;5.30483333333333;LAGUNE;ABIDJAN SOUTH;b6e22af1df;85e4a7d74c
3584;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00963888888889;5.30483333333333;LAGUNE;ABIDJAN SOUTH;ce7b1b64af;85e4a7d74c
3585;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00697777777778;5.30539722222222;LAGUNE;ABIDJAN SOUTH;d3b0905853;5803e0c49a
3586;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00697777777778;5.30539722222222;LAGUNE;ABIDJAN SOUTH;4a7b391368;5803e0c49a
3587;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00697777777778;5.30539722222222;LAGUNE;ABIDJAN SOUTH;eeb8926832;5803e0c49a
3588;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00755555555556;5.30158333333333;LAGUNE;ABIDJAN SOUTH;ea30e73c42;6b40b27c8c
3589;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00755555555556;5.30158333333333;LAGUNE;ABIDJAN SOUTH;af90830b25;6b40b27c8c
3590;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00755555555556;5.30158333333333;LAGUNE;ABIDJAN SOUTH;0f3d8bfd50;6b40b27c8c
3591;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.01283333333333;5.30758333333333;LAGUNE;ABIDJAN SOUTH;015e4e1a8f;92635447aa
3592;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.01283333333333;5.30758333333333;LAGUNE;ABIDJAN SOUTH;b8d559565f;92635447aa
3593;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.01283333333333;5.30758333333333;LAGUNE;ABIDJAN SOUTH;4bf9073058;92635447aa
3594;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00847222222222;5.29738888888889;LAGUNE;ABIDJAN SOUTH;4599b61d81;86de36700e
3595;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00847222222222;5.29738888888889;LAGUNE;ABIDJAN SOUTH;3210326031;86de36700e
3596;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00847222222222;5.29738888888889;LAGUNE;ABIDJAN SOUTH;32bbc4d769;86de36700e
3597;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00847222222222;5.29738888888889;LAGUNE;ABIDJAN SOUTH;535f2b5967;86de36700e
3598;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00847222222222;5.29738888888889;LAGUNE;ABIDJAN SOUTH;c3cc1f9e64;86de36700e
3599;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00847222222222;5.29738888888889;LAGUNE;ABIDJAN SOUTH;6b93ac1b03;86de36700e
3600;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.01597222222222;5.30861111111111;LAGUNE;ABIDJAN SOUTH;69190b854c;12d652e58e
3601;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.01597222222222;5.30861111111111;LAGUNE;ABIDJAN SOUTH;2c77580015;12d652e58e
3602;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.01597222222222;5.30861111111111;LAGUNE;ABIDJAN SOUTH;8ed0353506;12d652e58e
3603;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.01597222222222;5.30861111111111;LAGUNE;ABIDJAN SOUTH;ce6e4fa74b;12d652e58e
3604;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.01597222222222;5.30861111111111;LAGUNE;ABIDJAN SOUTH;2f8bee6203;12d652e58e
3605;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.01597222222222;5.30861111111111;LAGUNE;ABIDJAN SOUTH;aa54705e34;12d652e58e
3606;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00391666666667;5.27011111111111;LAGUNE;ABIDJAN SOUTH;0cab33adf5;0cc7526634
3607;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00391666666667;5.27011111111111;LAGUNE;ABIDJAN SOUTH;932eaa776d;0cc7526634
3608;TREICHVILLE;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.00391666666667;5.27011111111111;LAGUNE;ABIDJAN SOUTH;9c09b2083c;0cc7526634
3609;COCODY;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-3.99380555555556;5.33086111111111;LAGUNE;ABIDJAN NORTH;4325e40638;ab2ac46b67
3610;COCODY;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-3.99380555555556;5.33086111111111;LAGUNE;ABIDJAN NORTH;1734d2ecbd;ab2ac46b67
3611;COCODY;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-3.99380555555556;5.33086111111111;LAGUNE;ABIDJAN NORTH;f9e719f2de;ab2ac46b67
3612;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.022;5.35155555555556;LAGUNE;ABIDJAN NORTH;806825859e;2d43d99984
3613;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.022;5.35155555555556;LAGUNE;ABIDJAN NORTH;b67c8892c3;2d43d99984
3614;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.022;5.35155555555556;LAGUNE;ABIDJAN NORTH;b242622ac8;2d43d99984
3615;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.022;5.35155555555556;LAGUNE;ABIDJAN NORTH;43b9ae7cf7;2d43d99984
3616;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.022;5.35155555555556;LAGUNE;ABIDJAN NORTH;43cadbdf1e;2d43d99984
3617;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.022;5.35155555555556;LAGUNE;ABIDJAN NORTH;6bb1b0d620;2d43d99984
3618;COCODY;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-3.99016666666667;5.35877777777778;LAGUNE;ABIDJAN NORTH;3c1c2866ce;7096ef2a77
3619;COCODY;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-3.99016666666667;5.35877777777778;LAGUNE;ABIDJAN NORTH;53907f6a1a;7096ef2a77
3620;COCODY;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-3.99016666666667;5.35877777777778;LAGUNE;ABIDJAN NORTH;5e9e44fe88;7096ef2a77
3621;COCODY;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-3.99016666666667;5.35877777777778;LAGUNE;ABIDJAN NORTH;133cda1bfb;7096ef2a77
3622;COCODY;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-3.99016666666667;5.35877777777778;LAGUNE;ABIDJAN NORTH;1f3590d607;7096ef2a77
3623;COCODY;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-3.99016666666667;5.35877777777778;LAGUNE;ABIDJAN NORTH;d401875075;7096ef2a77
3624;VAVOUA;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.47588888888889;7.38472222222222;HAUT SASSANDRA;NORTH WEST;49b1f25439;cc51f304cd
3625;VAVOUA;In Service;INTERIEUR;Grand-OUEST;ZONE D - Grand-OUEST;-6.47588888888889;7.38472222222222;HAUT SASSANDRA;NORTH WEST;67a7dec2be;cc51f304cd
